Majority protein IDs	0.027h-1	0.044h-1	0.102h-1	0.152h-1	0.214h-1	0.254h-1	0.284h-1	0.334h-1	0.379h-1
P15624	14.294190582645783	14.326049684387508	14.782918745625523	14.998703985309337	14.743152430842459	15.039255969871128	15.078912265868201	15.20881427157759	15.086380690692751
P15891	14.178094568535652	14.22109069266431	14.429032128201564	14.578855810221024	14.246817290230068	14.44547528695494	14.345690523046347	14.319726382333206	14.011753567768036
P21954	15.17545950593355	15.210354764889157	15.584773264004006	15.819780005221956	15.523180781919109	15.78714241513019	15.888315787092617	15.925796013503854	15.758848600359393
P25039	12.07604335195476	12.112187806439872	12.991532738031049	13.270920342630676	13.05180506424961	13.487461369288798	13.633195282586911	13.690266385042301	13.495295520802603
P32266	10.710646380020787	10.732250020222978	10.9020328555349	11.122405114967595	10.800968135971209	10.987825867324323	11.23614072612209	11.26284305614546	11.130683401638352
P32597	10.114602874261152	10.123158617258202	10.477540116738476	10.69984261112548	10.289802437633261	10.630417065750795	10.655295995772558	10.613542639578782	10.424911256899232
P32796-2:P32796	14.536783906811737	14.513528651726931	14.25747083900405	14.235801783818095	13.736152857457137	13.763004158036557	13.08995881473028	11.570077756253637	10.869216971908948
P32891	14.421223593662992	14.512238362687334	14.932238772457389	15.176751176859561	15.003309200393184	15.329152227294273	15.468534402707148	15.25034098481707	14.936083355312638
P36008	15.552212687643655	15.741381771221853	16.330264564294243	16.651276657077872	16.400624873842585	16.747580464332753	16.893230493824777	17.021641607525442	16.924959372471125
P38219	16.85319361042417	16.552209107407975	16.18308422700712	16.28449858438078	15.921984291595393	16.198836825044943	16.304699453387283	16.49773744922981	16.440869185963788
P38687	12.102063501773872	12.088586624113432	12.530206024163068	12.637633518939664	12.211453390432967	12.379823849388123	12.429497795235006	12.283173867640238	12.1886834306577
P38720	17.043083965615118	17.162514459449966	17.53854983502497	17.736649863589033	17.46414685696372	17.770373998045574	17.80644056238351	17.393521430403165	17.432015849570803
P38788	15.146400422324266	15.219379180355197	15.644378853653437	15.93070241571091	15.631475842355774	15.882799026604488	15.899221078343032	15.991158962441895	15.881438682776302
P38999	15.85870100241524	16.237016342994092	16.629275726346727	16.890933565335963	16.55045214965681	16.83561300719353	16.820110198569676	16.726932906503414	16.606980540761782
P40563	10.734920765783684	10.330421724131163	10.595637685984315	10.885294021397161	10.631490601900099	10.783177193389646	10.708766949258658	10.561670952416598	10.299193292302153
P41811	13.441808274440502	13.532032089040992	13.839819315505991	13.979534171016152	13.622423244423297	13.795793613066204	13.783175466505012	13.97524337684552	13.750097907062118
P53312	15.691593175862225	15.834049435760072	16.05683063935459	16.237782870443908	15.9138216600026	16.1634508019705	16.039827448716117	15.743499866372897	15.26169039106935
Q08818	10.937899985070482	11.173941086571553	11.68730149947218	12.07738578276808	11.776001094775609	12.057126192185764	12.40306247196462	12.444318312193165	12.250529459497974
Q12018	11.52595122214824	11.421732142644155	11.493496449897354	11.593339687219466	10.955017312419937	10.986697220762217	11.020251920901051	11.03496984882664	11.02370821429678
Q12176	9.985538360470812	10.199610477425992	10.611538698472375	10.77653481811946	10.350673962008043	10.609867166139622	10.619520835869185	10.629578367778013	10.58420354029055
Q12466	11.547442920727924	11.577877639280537	11.64314433201049	11.721294548065341	11.078765354290264	11.210756024718723	11.210948808294564	11.202240980377072	10.850483625794745
P04802	16.213363890112966	16.098830080758436	16.280027305824117	16.333180873329415	15.857543203600793	15.889386070018398	15.913087946536642	15.949667500768497	15.824978939995175
P10869	14.860779178049203	15.155771615970131	15.253324117896964	15.19156493035436	14.512068315040517	14.560398785887422	14.934008854946466	15.326103068281931	15.342265413333074
P15180	15.252162822184783	15.439885029084989	15.750012455131944	15.92407743988885	15.550215652258926	15.715218457487303	15.819657426379207	15.91312553682946	15.868479774684785
P16547	17.29989735981504	17.4028740533321	17.11566348029579	16.88561329160558	15.926028857682883	15.28118679092668	14.900754101585461	14.25219630870919	13.433395942418215
P16862	15.888709823586145	15.871961583236901	15.874599582372266	15.97859527252316	15.552895620404449	15.743590692930177	15.881647915757068	15.950471524081639	15.793057958350774
P18759	12.55090900000583	12.474205870261757	12.968432448379714	13.216230316204316	12.851706984311908	13.072222670749563	13.146486040173397	13.171071008047658	12.96938533138398
P19358	17.720796916464955	17.70578541104609	17.9314738525436	18.255724191388715	17.9664694823476	18.332414662350747	18.4769213877568	18.515541146289163	18.377947899503997
P21538	11.628093305644317	11.882833605130905	12.469124229797359	12.69906295663942	12.32878390415618	12.534427328429981	12.3993890281809	12.394877121791968	12.284515066262243
P22276	9.735932348237467	9.84422316804536	10.037326377140452	10.531404659944775	10.166124075284392	10.289641941265183	10.496272131098713	10.470587775069248	10.488774330378284
P25655	10.199690428023974	10.452199158468908	10.654694618713362	10.899181806027258	10.463659782362884	10.44011210301549	10.556303698295999	10.438670975121202	10.197702643612795
P28240	14.842745701728772	15.45802360486113	15.728542430825641	15.932376880606801	15.528722804557667	15.173799645051549	15.05356878721716	14.076376676424633	12.909593120655861
P28274	12.551536692670096	12.749737692860734	13.176536901094625	13.442994580051414	13.115163594608108	13.383957946716388	13.518992741271232	13.681261832163408	13.670158254795515
P32340	15.590755922308896	15.829030569073824	16.10698973281992	16.279930657663677	16.062215290055242	16.270877775719576	16.458413224892563	16.202308440790326	15.701476676582017
P35732	13.959808751598697	13.989673827144488	14.285586617639343	14.519418208699278	14.245124032436026	14.475046616938776	14.511551552947678	14.490298917070502	14.317617589577884
P36421	14.486544715941008	14.678463195629412	15.23465896007003	15.461825861630473	15.095142142552787	15.2613033188815	15.335317903845763	15.351704819657941	15.282264961900852
P38081	13.309715826526046	13.262720432464777	13.13837007174513	12.999112688308792	11.942389957532436	11.464632073058498	11.388630479548377	11.27187946717744	10.847009013612913
P38625	14.33435036301982	14.511607633510883	14.978527283411756	15.227098789313933	15.0337468264062	15.359888637641747	15.455748220251913	15.588704855799941	15.559269905529668
P39936	13.416592985809352	13.610623993054098	14.288989233633908	14.710103987275183	14.352789413987875	14.519743130070546	14.609124664645659	14.741572419697295	14.562745532847103
P40047	13.475216030286335	14.139146632188979	14.731688306417098	14.854775676644334	14.31720928501204	14.4646797097111	14.128330526957917	14.17278507788162	14.239710367315043
P41921-2:P41921	14.796526542175535	14.526764258552323	14.423901548959984	14.476668714112085	14.084465694220743	14.163543251632753	14.14812704774571	14.28155789059563	14.174590655645764
P47079	14.357529364753706	14.434991126411369	14.680528840220719	14.868023113254553	14.57643453433569	14.813792374766576	14.811026784707158	14.845218365664032	14.723396867432026
Q03195	14.553361273124947	14.510329862971158	14.755822724430947	14.94642223812706	14.668549892169404	14.859545241274656	14.951774356152562	14.922426733396987	14.855722309969138
Q08647	10.867531320341548	10.966347057689578	11.34886089633254	11.592452731006643	11.269382293173042	11.553484444134893	11.530773841156401	11.570770934760256	11.572998844060017
Q08822	13.037012746105885	13.231356070061999	13.482573893192926	13.683614744568546	13.440632129541347	13.76475764729883	13.585834572667254	13.47735608405938	13.182194772149
P06738	14.175231667350507	14.100411352618833	13.72034130641057	13.526246013177943	12.61759009834511	12.304632124196187	12.121643186558227	12.431301603867137	11.822887719846584
P06786	8.7671738411653	9.136187451497037	9.674876056318686	9.989101503841615	9.563193487472823	9.705262602674471	9.6719393539356	9.525396193963347	9.35261200777419
P10659	14.57492790360149	14.77608708695204	15.49987497572061	15.899449952924853	15.733274780056709	16.289767271947973	16.508344658907706	16.742248968647026	16.705465098553137
P15019	17.389763901562553	17.34991030786855	17.362265370439598	17.415707533444316	17.00360309595043	17.140813956117427	17.19207915606331	16.809916571438254	16.627059952196255
P28273	10.865611108979865	10.910363335643114	11.038494351974487	10.944276560470271	10.482568920497151	10.48357646871933	10.568294557644416	10.39348366953975	10.047740878915212
P32190	12.673906561418518	13.045221468110283	13.317563150014562	13.612660156794936	13.576269766829517	13.943855769874215	13.66230071194042	13.254110038386369	12.480656134440279
P32527	15.582567775068537	15.67446842073518	16.085325298532435	16.35571448771819	16.034985705638526	16.332377707951558	16.332951051467383	16.399694126500115	16.34242334893503
P35844	14.123137552847707	14.107973781484104	14.312346904731244	14.490291091039595	14.14894361948034	14.25383860519343	14.307485120590824	14.439926407708674	14.324181521465707
P38707	14.28353067105683	14.439421045617193	15.0832190718878	15.21437287474082	14.82984720993652	14.97491037131108	15.049541159800603	15.153034141699239	15.088345234963597
P39077	14.421603962836546	14.467898970574758	14.752710786782856	14.90026905974088	14.573208567664	14.791561159182004	14.815200113956267	14.830117979304417	14.771607128032818
P39518	13.732270755460352	13.864788863221415	13.888189932044648	13.993762096339514	13.648428101779189	13.700098186651575	13.116544108206602	11.869772875460335	11.136618292109851
P40477	10.0637063718104	10.075394565915056	10.17723631070841	10.328289520451653	9.787342077829974	10.065362772214304	10.001157792317109	9.945829266836373	9.826629313977161
P41807	13.499729053690467	13.633831989007646	13.88339843440461	14.046360495340599	13.599220590391598	13.606445942301493	13.638717101916962	13.729952953074935	13.676359133547077
P46672	14.635692052216468	14.59352013913254	14.832519570323326	15.047306981766315	14.765519475508963	15.02359157791281	15.05239859888116	15.198269074820672	15.008861545826184
P49723	17.476721724847682	17.433670084068464	17.333747289329587	17.226265672644217	16.29556664486043	16.22191708960087	15.926668696197924	15.772814565852164	15.678867838564855
P53254	10.293298577102625	10.623778637970819	10.943826420076931	11.110055127115505	10.666420510619062	10.62259648105222	11.042786956793112	11.052389694260418	10.751045882862698
P53261	12.457627909735699	12.696280523312964	13.08495040451553	13.317204231657382	12.971490313309596	13.220014535798914	13.339489411107518	13.36311550580841	13.327473547780558
P53883	11.917552896931966	12.03118575271584	12.6771029288412	13.061027679442246	12.829008677351807	13.156639158832828	13.24482917182003	13.231206063459624	13.235809646775595
Q04439	10.949154662815978	10.900602764696961	11.130475059717543	11.127496979125317	10.58664607999423	10.740140346625811	10.7497159722698	10.651372573159275	10.572230152491334
Q08977	14.588622148326316	14.5356063690976	14.720535961696156	14.832515980402018	14.462432586549141	14.56233205133302	14.630257265676928	14.493335530595887	14.275448333593248
Q12031	14.483207606879354	14.519005572605819	14.601108234066846	14.808896186138803	14.691537360725718	15.061213369495482	14.420260506759826	12.424124602222902	11.206088083571569
P07257	17.209353225346657	17.369579505342056	17.676362458618136	17.985891746194337	17.700635635938564	17.98958629732394	18.12303764791752	18.12628906495161	17.770667579471958
P07262	16.159186654056736	16.9192852309685	18.14153763944411	18.605075019100692	18.47549990934148	18.66273697497396	18.558188684634406	18.533037344639208	18.42517601878731
P12709	17.74687254553768	17.696985435319814	17.519042512617766	17.502171558204054	16.961681818269188	17.06538886895159	17.1426959085199	17.079152400531257	16.861687718347536
P20447	12.009407002910335	12.085584148501978	12.737798860194745	13.12720786060765	13.135796767896835	13.501927489336646	13.636597475697455	13.84470164023837	13.817986962497162
P21524	11.730819546807776	12.203946505479541	12.938644373622468	13.158074062759376	12.878666871884203	13.213609178595123	13.162245500251842	13.504151596157005	13.499775127539895
P23254	15.32900272247296	15.726051133023866	16.5231684296571	16.843090953240818	16.60541387358358	16.84297894605511	16.939084594084118	16.797422435452013	16.665576067413273
P32497	13.270837742548924	13.429801629058229	13.782082581826401	13.978255071939433	13.657543781034367	13.861494973892002	13.987918985547307	13.983811718405473	13.898853078322574
P37898	11.683731568715043	11.807680483763539	12.116388054723	12.244908816346937	11.77985379444089	11.88443498145247	11.947337099447456	12.021673755952794	11.867302294681602
P38431:P38431-2	13.807899723043404	13.945551545234911	14.347945856308582	14.601881233711412	14.323515675704364	14.605315812204688	14.58575823673335	14.69236058765652	14.611318031820614
